"","V1","V2","V3","V4"
"3058",101405.216233751,102375.79784416,92923.3322098691,94141.0864014723
"3059",111989.996416415,94660.5264616033,107922.057918723,102935.392529299
"3060",111231.713572802,101755.264049946,92315.5122294713,120515.424143562
"3061",93227.9628067858,102619.632025704,85490.5371560418,112330.417340281
"3062",115804.447582116,107493.744102084,92839.5633757442,123759.332054372
"3063",126330.402460444,73593.3707464244,84103.7746185065,95361.3583219141
"3064",116223.431978874,94887.3141622863,98066.3663618563,115524.894337856
"3065",94995.1865673428,100612.862684487,100801.817943695,96537.6589117387
"3066",108033.880767857,95415.8892917316,107707.480760542,97594.5817470872
"3067",99169.7949228878,108805.648912186,91791.792780076,103992.098296135
"3068",99917.6026082771,110222.063584258,88303.2461272846,105830.836731873
"3069",114883.896745867,105399.977486125,99258.7531754091,116115.455749798
"3070",121235.22098084,98798.0642026009,99410.9688082378,109424.013044186
"3071",100342.727667365,109853.389408961,117458.978453278,122423.942281633
"3072",113242.225075167,120512.206584584,109291.524140169,113148.250936119
"3073",90137.2860038243,109315.034561262,96442.3865268562,100301.155294865
"3074",99268.9138049247,109012.941780564,108191.490978327,107382.22779133
"3075",137137.20293583,106400.877129286,106799.980312669,82621.3020426682
"3076",105662.148765424,97512.5438929387,102846.442646169,91516.0525428111
"3077",118853.064053474,96433.5763292267,88507.6694327373,110646.00851712
"3078",130040.032995759,103695.124366001,108028.218170235,100005.491075539
"3079",112915.904461,100959.002952501,101966.912750634,93285.4527872722
"3080",134682.193307155,98811.3856732468,108988.300283783,116445.048708567
"3081",104012.470552161,108879.280169247,106118.496280182,87187.017438885
"3082",100990.468632831,114193.155368482,102177.777880183,101361.706602935
"3083",104543.132251792,83196.570692951,98986.7054831727,88877.2374773008
"3084",109440.538972282,102714.095531644,119470.663213385,94335.2797175912
"3085",96230.1363495574,88369.3431211368,122966.732524156,109322.797879665
"3086",134256.092796126,121681.006717948,80707.7925516103,98163.5483854167
"3087",100857.526130475,104754.045699534,100477.926605723,119876.123468839
"3088",105500.37743526,114360.285942137,108818.215357559,108648.375274039
"3089",115362.484752596,116071.625897057,115536.002900383,102516.103127471
"3090",108687.466854283,107096.899939248,79100.2828531872,109217.59189356
"3091",97536.0089246479,96302.6300797509,109948.28161794,108321.308130359
"3092",88096.1539770135,119562.134974094,113626.526081677,78971.2485699685
"3093",96029.7866846484,117105.484108682,117544.352125745,104826.147629761
"3094",105404.541683129,87835.1315922901,91746.543451811,83674.6409987858
"3095",97366.0434212528,107448.398421709,90831.97133705,108461.386040747
"3096",91936.1508383231,110705.470591115,106864.098894402,119188.021556949
"3097",117411.46307078,101673.950861121,102754.938032566,131514.386108441
"3098",109105.175621639,105694.227980378,104034.945624137,99354.1072307411
"3099",121516.058590609,104210.170165761,101897.678282928,97680.4763924218
"3100",98055.9113894144,108942.227308148,104137.109325944,84254.951139267
"3101",101504.47906839,107387.085659135,115665.028311554,92300.7522282682
"3102",96614.5532900573,91157.1411519447,107858.644449606,114777.537932383
"3103",85674.6445878797,115008.781772311,88751.2049616389,128949.532788608
"3104",98664.0657291462,103542.56368085,103196.118256248,93651.8479918278
"3105",86756.8520194062,111706.295099326,101088.630129252,106037.083730543
"3106",104188.496298733,106961.100485758,102582.879641344,115811.581952193
"3107",110659.638189551,93915.2900418735,90836.4838904117,110176.761955785
"3108",129474.704067099,96192.1310126679,104809.973151123,103913.733240312
"3109",109309.831659655,110335.762542081,125132.193288528,94178.0014878675
"3110",114464.993583381,93662.3898142375,111956.253406839,90984.0284835626
"3111",93086.0014013017,105023.899519516,98375.0671926686,82589.7617878214
"3112",116197.897740141,98976.2360228445,105598.34273154,110532.428198042
"3113",99135.6919862796,82705.9931763826,101122.356688174,100402.77620805
"3114",110695.53140516,85082.0775257905,103157.143499819,99803.6832608986
"3115",103534.098707892,98060.2210119917,89705.4501563234,117416.855587304
"3116",107065.613500369,117170.377543527,116335.160102121,119510.500582449
"3117",131646.592104397,110332.156826869,105898.845281374,97894.3323880669
"3118",97825.9862364939,100396.659388302,95616.8281801529,117757.014035167
"3119",111407.539126423,108856.298650609,110809.760087321,99507.7072079409
"3120",101524.842763391,87852.5393475276,106123.35835307,142465.181519233
"3121",97082.0227444796,97709.3891495473,86749.6608537736,99673.6947644737
"3122",91718.0949418059,94768.2114200906,113117.284951839,106110.88961327
"3123",90569.7286094591,121562.322935003,100612.675803033,106445.260382761
"3124",99546.5005667146,103098.83181446,99506.9612541198,100560.293556109
"3125",108724.063371285,88819.6630951466,102654.373818199,116995.887072668
"3126",108758.800219524,113184.998159437,78112.6403435751,95308.8020090672
"3127",98740.3262181362,110237.467905178,101787.813719203,98381.0763324954
"3128",107395.198005112,88587.7672148572,102604.199391873,94320.3606812993
"3129",105453.24203287,96657.9259031492,92621.5013888019,115787.953894965
"3130",110122.583467939,100420.991779403,98261.6304221671,103696.525083697
"3131",102351.250447287,108225.896379845,105508.372096174,101203.519152809
"3132",122215.769946158,108531.976914653,101481.429322482,89312.1716594203
"3133",104909.892215957,96234.816808145,97241.3145049514,120908.607082947
"3134",127194.067990371,102687.855151457,97123.1923267142,103713.489900201
"3135",102171.411002202,88566.6416055116,116789.252785894,96976.3393555914
"3136",91961.665847941,97139.9760538048,99175.4020625013,110131.653993177
"3137",112039.395006586,104950.269496848,101638.676454539,109751.539551461
"3138",101167.925136502,97513.6941212078,114574.541580784,88866.0309728618
"3139",142364.812419231,104205.283558539,99905.0792558633,102398.777810187
"3140",123903.624912634,111396.042281781,84814.328535888,108389.399772976
"3141",107119.058997684,94686.3694298098,93642.8480477403,101441.35967906
"3142",115484.413221399,93604.9961973862,106176.21327243,97356.258685009
"3143",95478.8884282307,92587.8335062137,86821.398902128,91570.4007528483
"3144",93673.4422916528,114898.087368694,94803.231968165,107486.514607082
"3145",108642.452390669,98914.3403642943,105345.964307437,91153.6803470176
"3146",124668.259558115,98663.0239093423,97054.5835047116,99726.8589334073
"3147",105700.639126854,112291.498409553,106375.398383447,104258.79738869
"3148",94101.4740411127,123489.042184971,91729.8462957206,99649.4017597612
"3149",94985.5096715035,91235.3660377491,99798.1478017494,106772.794335634
"3150",118119.598966688,106024.63559187,81364.2113511457,108335.388371487
"3151",100836.222946344,113967.937947335,87273.0709614236,126637.621447408
"3152",104253.756486645,114117.705465644,84312.1378599274,124555.823994142
"3153",98688.4570914299,113939.08333367,100807.693431594,125747.1802065
"3154",114940.027106609,87728.8981231816,86184.8032400265,100854.54463567
"3155",104116.346685429,89473.2383812277,111570.561961606,116399.39455992
"3156",108817.422333768,101957.966592787,93222.286007746,128449.525599747
"3157",98664.0278187158,124582.741862511,106526.943785972,104509.092513504
"3158",131905.30999303,117149.27404533,99560.1229950641,99433.5387258867
"3159",103652.87619202,81435.5862131178,69560.3987299863,112660.304641372
"3160",106187.369590691,85900.5170156575,102225.395267118,120450.869622878
"3161",93253.5289176753,105378.841122987,100105.194555828,99070.0275421478
"3162",115698.993081227,113616.988531256,96126.8169914077,99931.4213212023
"3163",101015.448613703,106817.182214665,93352.8223732678,101978.083360925
"3164",101483.178776101,105555.820723936,126583.474503552,116147.134338357
"3165",101423.511701075,109226.38446298,109491.585081351,101269.650684582
"3166",98485.6916763715,125034.424526866,99237.7207001223,115684.060176279
"3167",105154.308783725,105471.403611035,119883.823362719,101968.991560987
"3168",97087.1811102388,109448.923565616,93478.3368568704,105941.467513571
"3169",114917.318776246,99563.4438376117,96329.8814939129,101945.380684411
"3170",100656.733299428,104485.766848411,96415.0583227983,110631.662809528
"3171",101558.041629446,126784.931727532,96126.1796365681,102180.951660517
"3172",114830.775406999,105408.279852579,100560.494419139,97588.4425120422
"3173",111583.136766567,101540.077428915,90085.7697103923,107585.739908611
"3174",115180.30384378,118472.75132824,91372.6119972793,94760.5423661153
"3175",100811.038720544,105974.570323367,100331.175490349,99877.4500972204
"3176",93041.1194623372,105287.777665464,105739.944608042,124657.723542117
"3177",103546.767837651,99414.8007214869,95961.4220412127,93007.7678143966
"3178",116206.719567412,94037.7351291033,100025.543822525,93824.1511089684
"3179",94731.5917429875,106748.387523912,110049.258522587,111302.281650916
"3180",113875.072413875,109215.163107757,112939.923562246,103850.771765908
"3181",100522.97334235,107866.226531355,95836.3233408509,116212.645406491
"3182",108781.598054287,133833.397643207,108562.397990676,106480.451041445
"3183",106015.537619498,123095.752418059,85949.4908612623,114244.390224278
"3184",104330.604746494,101840.400227911,91687.2908245326,109692.880024209
"3185",101281.544764308,105606.84304175,114012.765947993,102235.26225998
"3186",120520.919050578,97534.5503502154,109377.176488672,99336.3168615571
"3187",110803.660475035,126848.77969894,91786.7598620038,116211.81749657
"3188",97756.2883281618,107279.839992037,91056.1354905998,104178.567842346
"3189",110019.335050483,98780.963335247,89767.6279349151,108457.01280489
"3190",123928.21620692,92638.365431625,105058.286175101,116135.37085093
"3191",104191.426604071,98527.056988131,83953.6366430464,109083.67283251
"3192",97553.1368359537,107894.95305499,101799.12491319,97738.8632729346
"3193",123305.91339557,101515.238999413,111975.154668462,82460.5780827918
"3194",102555.504092799,97993.5973409313,98049.9330626539,111600.293175521
"3195",106655.824395938,104070.379113163,97312.8162246472,98977.6365095047
"3196",109002.97230327,103666.926822746,100520.400477498,116148.551487619
"3197",111572.035901381,87728.0719244217,104699.266456959,100445.809238745
"3198",97178.6346706407,97482.5206998545,116530.355599681,90974.4155345468
"3199",99992.5829047047,121568.509658813,82647.5018374642,104942.563242358
"3200",109611.505521366,105301.866681372,85595.831460421,105677.19717439
"3201",111949.079920129,105312.299733609,103345.262422261,129923.400624071
"3202",106843.514687135,123908.735482821,93988.5431955372,96148.5249778703
"3203",106745.185296333,87862.2669408287,99917.324294634,106265.101844097
"3204",83922.5445372103,87277.4286494307,112308.160296804,117810.090108088
"3205",99339.2061211341,110364.881524741,99815.257107645,105103.074810555
"3206",96624.3377013067,101801.483389529,116458.515875528,97744.2566396279
"3207",109378.901526518,96437.2308575195,99481.6347904512,112732.028140388
"3208",104823.371264264,136537.089751217,93595.8149037334,100805.948888026
"3209",94317.7251260837,116393.930388826,124739.469465034,114662.324275031
"3210",111998.543514436,124010.704361168,106125.44800435,118340.21227196
"3211",99062.2344688347,104019.324385674,95568.5054114344,105326.881805703
"3212",120653.67149159,93927.027743852,109365.60385689,98462.5786766462
"3213",112649.760274099,119843.644319423,75651.5945755917,144103.417375809
"3214",106137.848669142,127886.430485346,82600.8572199573,96296.0845596123
"3215",109363.019024094,136953.435367566,78474.3296002756,92953.4138464579
"3216",107491.269608781,105250.235221618,95112.5068191767,104827.909595477
"3217",111473.779059578,102300.544041711,94820.5365703263,98977.4411093001
"3218",96245.6526820452,134837.757080849,103773.343815059,95083.4341790284
"3219",94999.7159908285,91052.1809450758,114124.290772112,121385.528162943
"3220",99961.8249439043,111448.902484532,83640.4156175508,94711.6617851924
"3221",96839.0860344351,106599.35025927,114101.858872755,123322.229560288
"3222",105774.077139805,102648.302773474,101493.545301091,106111.45289717
"3223",124860.618046561,97317.2139949202,109142.393903562,105247.438759848
"3224",118661.044681651,96570.9331044332,102187.262265645,98457.470712285
"3225",120018.948666459,103689.785465437,118237.677043189,90079.1187741448
"3226",110591.632105362,96136.8794602735,92867.2409284521,112581.85037183
"3227",116586.470703987,82223.8562075043,88220.9860639232,107982.328290419
"3228",97657.4243588462,101505.275924107,101261.792367699,101761.580786563
"3229",110679.937590551,83483.4490308737,98396.3277755838,105565.894385156
"3230",110044.839680534,103942.840525946,93293.6420018502,116444.798699706
"3231",102352.123070127,102260.501822515,97520.8751192584,107523.359171927
"3232",113044.779497907,100288.953961974,103411.464733495,96936.9760117713
"3233",105122.507823598,105818.606657046,104577.382063395,100578.775268376
"3234",105150.516446312,82408.355028432,121184.951960228,85889.5413572167
"3235",99558.3070566216,114376.825870399,84514.3706839885,95947.4391610594
"3236",111181.044621236,102491.70122795,83777.9447251392,84448.0252118204
"3237",101004.323163489,123853.87133972,100235.218650101,100827.728350289
"3238",120594.789734304,101453.884139015,89370.6547313125,93859.3851895949
"3239",122829.641947462,84356.6307745178,118552.425857773,119522.936108418
"3240",112109.076029031,89813.0305308618,102987.793561551,106727.38681654
"3241",88428.0403057043,90224.3116282472,82795.8388688652,101147.818774372
"3242",107637.225166565,95580.6936332118,90854.8586633167,96307.8211992754
"3243",106635.97266295,102596.211130945,97004.8073615846,84996.1291013142
